social_sustainability,economic_sustainability,overall_sustainability,final_farmers_pct,mean_displacement_rate,land_appreciation_pct,final_gini,production_retention_pct,mean_volatility,regime,protection_index,experiment,policy_scenario,replication,seed
62.547264817034716,49.351259304341816,40.94926206068827,40.0,2.3000000000000007,1322.7709485043065,0.33813675914826424,35.205311677983644,0.036543268342582216,moderate,0.54,A_gradient,moderate_protection,29,1677150099
67.88577479717443,59.10023053048175,48.49300266382809,50.0,1.9833333333333332,1151.7496393166437,0.3259612601412787,49.4919000624584,0.034826474725080485,moderate,0.64,A_gradient,strong_protection,0,519208052
66.96183369750077,60.635612720043554,48.79872320877216,50.0,1.641666666666667,1153.4955525867097,0.37728331512496127,53.33137529691945,0.03484686993621165,moderate,0.64,A_gradient,strong_protection,1,89600028
66.01634930573823,57.0516266239195,46.53398796482887,50.0,1.916666666666667,1126.6694724939848,0.42043253471308817,44.35588650586686,0.03453639892136227,moderate,0.64,A_gradient,strong_protection,2,1925833452
66.34118973068425,57.588628845804365,46.96490928824431,50.0,2.1500000000000004,1080.0350404789194,0.4006905134657872,45.67104130353133,0.03398938378040842,moderate,0.64,A_gradient,strong_protection,3,1768730244
68.20608792469858,61.831029236548474,50.018558580623534,50.0,2.1500000000000004,1158.1768751258396,0.3074456037650706,56.32077197035249,0.03486397757962611,moderate,0.64,A_gradient,strong_protection,4,502548235
65.79149216447662,57.48048509337595,46.635988628926285,50.0,1.8833333333333333,1113.6322029341165,0.43217539177616926,45.420040030749625,0.034376545946195325,moderate,0.64,A_gradient,strong_protection,5,105974629
66.6082722823833,57.431528876773484,47.01990057957839,50.0,2.216666666666667,1148.1289157729482,0.38633638588083485,45.31665611926326,0.034756678546591105,moderate,0.64,A_gradient,strong_protection,6,1909447061
67.22811206868255,61.88968827428124,49.558900171481895,50.0,1.8250000000000002,1132.8585466149766,0.361219396565873,56.454180832548815,0.03459920293691424,moderate,0.64,A_gradient,strong_protection,7,1785370107
66.4206913132433,59.80777452414883,48.11423291869606,50.0,2.1083333333333334,1107.769506547665,0.39734043433783506,51.235066211678124,0.03431259802612094,moderate,0.64,A_gradient,strong_protection,8,419302026
66.07957639753019,56.987406562025406,46.533491479777794,50.0,2.0500000000000003,1132.78006425911,0.41527118012349096,44.19805374257515,0.03459074675023265,moderate,0.64,A_gradient,strong_protection,9,56313574
68.6952159225798,57.64725985255608,48.17123788756794,50.0,2.458333333333334,1130.0236971984784,0.2783642038710099,45.846997227455205,0.034576951921300204,moderate,0.64,A_gradient,strong_protection,10,1225633043
67.24629796953957,58.48488840153033,47.86559318553495,50.0,1.925,1131.9350280579395,0.3588101015230216,47.9412835196005,0.03458125031549379,moderate,0.64,A_gradient,strong_protection,11,1386799485
66.98135409657458,59.24748074504818,48.11441742081138,50.0,2.3416666666666672,1129.8350268787572,0.365807295171271,49.84697010897981,0.03456536492718738,moderate,0.64,A_gradient,strong_protection,12,624309133
66.6317233009595,60.306984895053375,48.469354098006434,50.0,2.2000000000000006,1073.3275354443138,0.3854138349520253,52.46271567122922,0.03390506867191551,moderate,0.64,A_gradient,strong_protection,13,1049853923
68.06644584210336,63.45204540298472,50.75924562254404,50.0,1.8083333333333336,1148.584572310843,0.3195527078948317,60.36860260985887,0.03476978204794128,moderate,0.64,A_gradient,strong_protection,14,1242273388
67.11948428349538,63.578789667878006,50.34913697568669,50.0,1.5666666666666669,1094.7589491325414,0.37052578582523066,60.655791504544275,0.03417634669698567,moderate,0.64,A_gradient,strong_protection,15,1370413572
68.3483613015961,57.25170352295531,47.800032412275705,50.0,2.1333333333333333,1189.3283670619053,0.30058193492019525,44.88995027721152,0.03521382939646527,moderate,0.64,A_gradient,strong_protection,16,640682228
69.10693333369403,58.467043436326634,48.78698838501033,50.0,2.2500000000000004,1164.9820454730725,0.260903333315299,47.91576336703886,0.034963095524445674,moderate,0.64,A_gradient,strong_protection,17,1033192604
65.3513496679308,56.37662337236807,45.86398652014944,50.0,2.0000000000000004,1145.452476099385,0.4524325166034595,42.67837689775085,0.03473636933661344,moderate,0.64,A_gradient,strong_protection,18,1325521901
65.3048579403346,59.428451308380374,47.36665462435749,50.0,2.0333333333333337,1148.7645940424175,0.45425710298327027,50.30981452938068,0.03477372516859488,moderate,0.64,A_gradient,strong_protection,19,1420072835
66.12957314937877,61.279217473385785,48.70439531138228,50.0,1.916666666666667,1129.8464018366624,0.41477134253106107,54.92620497115737,0.034563225753858125,moderate,0.64,A_gradient,strong_protection,20,1959248350
66.67079783659796,59.997629789657694,48.334213813127825,50.0,1.9916666666666674,1189.9486349826907,0.3865851081701024,51.755280149367756,0.03522411350447062,moderate,0.64,A_gradient,strong_protection,21,1868729778
66.62868896971597,63.61242602652929,50.12055749812262,50.0,1.9833333333333334,1099.2496685366932,0.388815551514202,60.74184994407894,0.03421569755511409,moderate,0.64,A_gradient,strong_protection,22,419192642
67.63292261739637,60.862453232829296,49.24768792511284,50.0,2.058333333333334,1144.6205319857593,0.33747886913018155,53.892574281359515,0.03472882398572578,moderate,0.64,A_gradient,strong_protection,23,56169262
67.77198113938438,56.72472644704468,47.248353793214534,50.0,2.016666666666667,1129.3646334594355,0.33115094303078085,43.54009922276493,0.03456566210306467,moderate,0.64,A_gradient,strong_protection,24,2009201315
66.42556358430463,59.67941487011561,48.05248922721012,50.0,2.1083333333333334,1121.869904542931,0.39709682078476805,50.921491199884315,0.03445908049190604,moderate,0.64,A_gradient,strong_protection,25,1818539725
65.34680727040251,61.432347316779854,48.38957729359118,50.0,2.2083333333333335,1145.4096825878746,0.4495346364798749,55.31756765512761,0.034733987263559286,moderate,0.64,A_gradient,strong_protection,26,469394493
67.31312442137033,64.98419519141272,51.14865980639152,50.0,1.9250000000000003,1145.5266859348956,0.35546877893148343,64.19749370053489,0.03474011444006169,moderate,0.64,A_gradient,strong_protection,27,6236243
67.57099618211575,62.24815700218288,49.90957659214931,50.0,2.075,1118.2282376888477,0.3403251908942122,57.34228354752354,0.034437820841327065,moderate,0.64,A_gradient,strong_protection,28,1925953316
68.0404915678264,57.10985822588623,47.57517489685631,50.0,2.058333333333334,1161.2439096665046,0.31710042160868057,44.519585570734755,0.034898800120383384,moderate,0.64,A_gradient,strong_protection,29,1768880972
83.58505525384547,81.3996386593092,67.49234695657734,80.0,0.7999999999999998,673.6121785289159,0.308747237307726,74.90882157085863,0.02819449845171313,moderate,0.8700000000000001,A_gradient,maximum_protection,0,700916738
82.50422757958354,84.19676112857847,68.35049435408101,80.0,0.9166666666666666,628.9498285915952,0.36103862102082274,81.85983399915567,0.027358623554190754,moderate,0.8700000000000001,A_gradient,maximum_protection,1,845310062
82.11203070852653,82.06196549568199,67.08699810210426,80.0,0.8916666666666665,635.2252589779946,0.38102346457367386,76.52949980414833,0.027491721298868,moderate,0.8700000000000001,A_gradient,maximum_protection,2,1174190750
83.25022370930792,82.07508170758672,67.66265270844733,80.0,0.9833333333333333,690.3331353462438,0.3227388145346044,76.61253353092688,0.028496585239202222,moderate,0.8700000000000001,A_gradient,maximum_protection,3,1582954226
82.10252743977254,83.95593638949927,68.02923191463591,80.0,0.8833333333333334,630.044929372981,0.38162362801137273,81.25939513426063,0.027391083210249537,moderate,0.8700000000000001,A_gradient,maximum_protection,4,717299583
82.64396504578677,86.12294645380088,69.38345574979382,80.0,0.8333333333333334,637.1435888138589,0.3553017477106615,86.68337511197015,0.02752017954935941,moderate,0.8700000000000001,A_gradient,maximum_protection,5,828658449
82.30608344713015,79.0834920190386,65.69478773308438,80.0,0.9416666666666667,646.1093106256641,0.3705708276434925,69.09350625076688,0.027695524063408007,moderate,0.8700000000000001,A_gradient,maximum_protection,6,1190822369
82.90202365232679,83.93673258692705,68.41937811962691,80.0,0.6333333333333332,664.5613491984038,0.34539881738366085,81.2435105122085,0.028033580897818117,moderate,0.8700000000000001,A_gradient,maximum_protection,7,1566559631
82.76730819084987,83.76145204017382,68.26438011551184,80.0,0.7749999999999999,651.4691625317355,0.35000959045750624,80.79324500863507,0.027792298164010222,moderate,0.8700000000000001,A_gradient,maximum_protection,8,801854208
83.08116658737526,83.01900586779715,68.0500862275862,80.0,0.8500000000000001,676.8283927757857,0.3331916706312372,78.96000411719515,0.02824978895404595,moderate,0.8700000000000001,A_gradient,maximum_protection,9,879632016
82.89028974414232,82.03222179338417,67.46125576876324,80.0,0.9416666666666667,657.468938087341,0.3413605127928838,76.4756427870747,0.027901766072285738,moderate,0.8700000000000001,A_gradient,maximum_protection,10,1775574520
83.30170720952495,83.02199463841677,68.16185092397086,80.0,0.8333333333333334,670.1532672669036,0.3224146395237526,78.96189048560258,0.028138077791213325,moderate,0.8700000000000001,A_gradient,maximum_protection,11,1919963544
81.820235936771,85.02500069182514,68.42261831429806,80.0,0.8166666666666668,637.3306345137762,0.3967382031614499,83.9386565046242,0.027523095501227657,moderate,0.8700000000000001,A_gradient,maximum_protection,12,99517288
82.56756813607419,84.68978674463801,68.6286774403561,80.0,1.0000000000000002,666.330441376845,0.3566215931962906,83.12809732729241,0.028072609313947356,moderate,0.8700000000000001,A_gradient,maximum_protection,13,508284680
83.9773748345089,82.96954771027829,68.47346127239359,80.0,1.0000000000000002,702.502064365533,0.28613125827455566,78.85957682227101,0.02871415093150583,moderate,0.8700000000000001,A_gradient,maximum_protection,14,1792222855
82.01062390876345,86.19394353397668,69.10228372137007,80.0,0.7666666666666666,703.8738121343398,0.38796880456182703,86.9213916421908,0.028730656144982387,moderate,0.8700000000000001,A_gradient,maximum_protection,15,1903586025
83.592741856481,85.30133273708971,69.44703729678535,80.0,0.7749999999999999,636.4771718401139,0.3087379071759502,84.62959240884925,0.027525211322500378,moderate,0.8700000000000001,A_gradient,maximum_protection,16,115914777
83.46345567328194,85.63178759320792,69.54762163324493,82.0,0.7333333333333333,664.6327733592084,0.3658272163359033,83.48123673716663,0.02803535508293699,moderate,0.8700000000000001,A_gradient,maximum_protection,17,491648119
83.80578226935599,85.29434635795768,69.55006431365683,82.0,0.9000000000000001,790.6461867665304,0.34621088653220067,82.74256431536122,0.03013396840934081,moderate,0.8700000000000001,A_gradient,maximum_protection,18,1876519686
83.81471633198143,82.95394628039338,68.3843313061874,80.0,1.0000000000000002,628.6725459170923,0.29426418340092875,78.75332722287915,0.027369230437914675,moderate,0.8700000000000001,A_gradient,maximum_protection,19,1954293610
82.05262561877893,82.721666778122,67.38714619845047,80.0,0.9000000000000001,633.4800013875762,0.3838687190610537,78.17682843054554,0.027453229704811608,moderate,0.8700000000000001,A_gradient,maximum_protection,20,1411346743
